timestamp,V_shunt,experiment_start
2026-03-24T16:36:10.618519,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.622406,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.626777,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.633939,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.637887,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.641971,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.646416,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.653289,6.51477000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.657047,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.661429,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.664784,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.668590,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.672448,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.676619,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.680927,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.684174,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.690905,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.697956,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.702099,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.706269,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.709572,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.713452,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.717264,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.721448,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.724627,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.728508,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.732428,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.736494,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.739702,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.743588,6.51457000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.753451,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.758247,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.766028,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.769258,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.775429,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.778903,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.783445,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.787164,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.793425,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.802016,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.809099,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.812615,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.816760,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.820023,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.824459,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.827920,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.831892,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.836060,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.844226,6.51632000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.847711,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.851851,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.858324,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.866524,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.870850,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.874169,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.878078,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.882195,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.886836,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.891119,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.897619,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.902627,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.912112,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.916490,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.922405,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.936757,6.51714000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.941058,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.944172,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.947980,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.951860,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.955943,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.960775,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.964462,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.968473,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.972351,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.979706,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.983499,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.987298,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.991435,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:10.999942,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.003131,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.007860,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.011973,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.016422,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.021419,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.024639,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.028555,6.51903000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.038549,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.043506,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.047542,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.056776,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.060933,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.064116,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.068024,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.072165,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.077242,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.081431,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.084621,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.088650,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.092447,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.102199,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.108602,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.111952,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.116363,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.119637,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.124026,6.51460000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.130679,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.135414,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.139273,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.146800,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.153912,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.157754,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.162072,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.165669,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.169271,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.173205,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.177003,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.181342,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.185833,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.189139,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.193166,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.197167,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.204586,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.208483,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.215294,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.222200,6.51843000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.228238,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.232205,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.236406,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.239692,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.243569,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.247535,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.251964,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.258735,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.262117,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.266346,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.278523,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.281743,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.285973,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.294477,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.297858,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.305542,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.309032,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.312960,6.51701000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.320039,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.323937,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.333547,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.336964,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.341371,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.344621,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.348643,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.352503,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.356765,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.361040,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.367040,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.371301,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.374975,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.378423,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.384868,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.389362,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.393855,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.397618,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.405163,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.411914,6.51969000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.418594,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.421901,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.426052,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.440407,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.446725,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.450993,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.454161,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.458253,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.461904,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.465390,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.468978,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.472959,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.476900,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.485413,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.488681,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.492529,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.496680,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.503658,6.51721000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.513998,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.517794,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.521896,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.526075,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.529298,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.533173,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.537104,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.542841,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.546851,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.551311,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.559734,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.562981,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.566893,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.570233,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.574165,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.579503,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.583487,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.587281,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.591529,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.594683,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.598586,6.51659000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.609113,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.612873,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.619747,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.623719,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.627493,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.631787,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.636032,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.639495,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.644829,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.648606,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.652521,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.656832,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.661151,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.664407,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.668476,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.672276,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.678804,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.682820,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.686844,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.691771,6.51801000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.699448,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.703347,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.710767,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.714274,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.718103,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.722072,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.726256,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.729582,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.737316,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.741601,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.745952,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.749187,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.753061,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.756917,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.761153,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.764421,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.769039,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.775771,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.779205,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.783120,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.786986,6.51706000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.797414,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.801670,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.809175,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.813028,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.816914,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.820182,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.823994,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.827875,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.831955,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.836049,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.839200,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.843006,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.849692,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.853567,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.857431,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.861701,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.865960,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.869137,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.872923,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.876914,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.881110,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.887442,6.51720000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.892410,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.896626,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.899808,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.909626,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.913645,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.917487,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.922125,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.926331,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.929637,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.933566,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.937446,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.941811,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.945967,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.949247,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.953068,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.956920,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.961138,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.968233,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.972073,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.976212,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.982503,6.51943000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.987436,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.991731,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.995982,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:11.999350,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.003208,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.010527,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.014669,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.018005,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.024790,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.028644,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.032522,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.036699,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.040893,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.044126,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.047939,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.052062,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.056239,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.059520,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.063463,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.067292,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.071447,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.077766,6.52002000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.084729,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.088600,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.092432,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.096544,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.099755,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.103570,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.110909,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.116502,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.119811,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.123633,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.127448,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.131646,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.135764,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.142625,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.146883,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.151051,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.154257,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.158078,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.161935,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.166031,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.172401,6.51780000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.177300,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.181503,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.184667,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.188512,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.192368,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.199413,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.203263,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.210650,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.214218,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.218082,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.221956,6.51873000E-02,2026-03-24T16:36:06.296566
2026-03-24T16:36:12.226073,6.51873000E-02,2026-03-24T16:36:06.296566
